timestamp_utc,run_id,test_name,loop_index,loops,runs_per_loop,total_runs,total_elapsed_sec,failures,rapl_package_j,rapl_core_j,rapl_gpu_j,rapl_dram_j,start_pkg_tmp_c,end_pkg_tmp_c,cooldown_wait_sec,cooldown_threshold_c,rapl_1ms_file,query_dir,query_filter,sigless_addr,run_started_utc
"2026-04-20T13:14:58Z","3937CCC4DAFF437B","PE017-queryB.sql",10,10,1,10,1.043580,0,26.332763671875000000,10.917114257812500000,,,37.000000,37.000000,16.039138,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE017-queryB.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:15:16Z","3937CCC4DAFF437B","PE019-queryA.sql",1,10,1,10,0.654858,0,20.349304199218750000,4.843505859375000000,,,37.000000,37.000000,16.040302,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:15:35Z","3937CCC4DAFF437B","PE019-queryA.sql",2,10,1,10,0.414893,0,19.553405761718750000,4.605712890625000000,,,36.000000,37.000000,16.041264,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:15:54Z","3937CCC4DAFF437B","PE019-queryA.sql",3,10,1,10,0.397943,0,19.451721191406250000,4.604980468750000000,,,36.000000,37.000000,16.041711,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:16:12Z","3937CCC4DAFF437B","PE019-queryA.sql",4,10,1,10,0.421103,0,19.528930664062500000,4.640441894531250000,,,36.000000,37.000000,16.040253,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:16:31Z","3937CCC4DAFF437B","PE019-queryA.sql",5,10,1,10,0.415119,0,19.414001464843750000,4.626342773437500000,,,36.000000,37.000000,16.049386,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:16:49Z","3937CCC4DAFF437B","PE019-queryA.sql",6,10,1,10,0.398292,0,19.503967285156250000,4.596252441406250000,,,36.000000,36.000000,16.037712,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:17:08Z","3937CCC4DAFF437B","PE019-queryA.sql",7,10,1,10,0.417797,0,19.652526855468750000,4.671325683593750000,,,36.000000,36.000000,16.038616,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:17:26Z","3937CCC4DAFF437B","PE019-queryA.sql",8,10,1,10,0.420375,0,19.451354980468750000,4.583862304687500000,,,36.000000,36.000000,16.040884,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:17:45Z","3937CCC4DAFF437B","PE019-queryA.sql",9,10,1,10,0.399818,0,19.436889648437500000,4.533752441406250000,,,36.000000,36.000000,16.044349,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:18:03Z","3937CCC4DAFF437B","PE019-queryA.sql",10,10,1,10,0.412716,0,19.416198730468750000,4.620849609375000000,,,36.000000,37.000000,16.042638,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryA.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:18:22Z","3937CCC4DAFF437B","PE019-queryB.sql",1,10,1,10,0.455757,0,19.659118652343750000,4.598693847656250000,,,36.000000,36.000000,16.040916,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop1_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:18:41Z","3937CCC4DAFF437B","PE019-queryB.sql",2,10,1,10,0.402157,0,19.381774902343750000,4.525146484375000000,,,36.000000,36.000000,16.049225,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop2_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:18:59Z","3937CCC4DAFF437B","PE019-queryB.sql",3,10,1,10,0.399082,0,19.487854003906250000,4.634521484375000000,,,36.000000,36.000000,16.035969,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop3_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:19:18Z","3937CCC4DAFF437B","PE019-queryB.sql",4,10,1,10,0.419690,0,19.448669433593750000,4.550354003906250000,,,36.000000,36.000000,16.039348,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop4_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:19:36Z","3937CCC4DAFF437B","PE019-queryB.sql",5,10,1,10,0.414134,0,19.361389160156250000,4.569580078125000000,,,36.000000,36.000000,16.041916,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop5_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:19:55Z","3937CCC4DAFF437B","PE019-queryB.sql",6,10,1,10,0.407298,0,19.493408203125000000,4.605773925781250000,,,36.000000,36.000000,16.040654,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop6_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:20:13Z","3937CCC4DAFF437B","PE019-queryB.sql",7,10,1,10,0.400288,0,19.481933593750000000,4.630554199218750000,,,36.000000,36.000000,16.040078,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop7_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:20:32Z","3937CCC4DAFF437B","PE019-queryB.sql",8,10,1,10,0.401444,0,19.401611328125000000,4.544677734375000000,,,36.000000,36.000000,16.042115,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop8_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:20:50Z","3937CCC4DAFF437B","PE019-queryB.sql",9,10,1,10,0.412989,0,19.482055664062500000,4.613281250000000000,,,36.000000,36.000000,16.046253,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop9_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
"2026-04-20T13:20:53Z","3937CCC4DAFF437B","PE019-queryB.sql",10,10,1,10,0.399869,0,5.343200683593750000,4.138671875000000000,,,35.000000,36.000000,0.000000,40.0,"logs/temp_controlled_samples/3937CCC4DAFF437B__PE019-queryB.sql__loop10_run1.rapl.csv","queries","all","127.0.0.1:8000","2026-04-20T12:11:36Z"
